Date,Max Temperature (°C),Min Temperature (°C),Total Rainfall (mm),Sunrise Time,Sunset Time
2015-12-26,27.1,11.8,0.0,07:04:00,18:05:00
2015-12-27,28.7,12.3,0.0,07:04:00,18:05:00
2015-12-28,31.2,15.3,0.0,07:05:00,18:06:00
2015-12-29,32.0,15.1,0.0,07:05:00,18:07:00
2015-12-30,32.2,17.2,0.0,07:05:00,18:07:00
2015-12-31,32.1,15.9,0.0,07:06:00,18:08:00
2016-01-01,31.9,16.7,0.0,07:06:00,18:08:00
2016-01-02,31.4,19.5,0.0,07:06:00,18:09:00
2016-01-03,30.8,18.9,0.0,07:07:00,18:09:00
2016-01-04,30.5,16.3,0.0,07:07:00,18:10:00
2016-01-05,30.1,18.0,0.0,07:07:00,18:11:00
2016-01-06,30.3,19.0,0.0,07:08:00,18:11:00
2016-01-07,29.7,18.2,0.0,07:08:00,18:12:00
2016-01-08,29.7,18.7,0.0,07:08:00,18:13:00
2016-01-09,29.8,18.2,0.0,07:08:00,18:13:00
2016-01-10,30.0,17.1,0.0,07:09:00,18:14:00
2016-01-11,30.1,18.4,0.0,07:09:00,18:15:00
2016-01-12,29.9,18.2,0.0,07:09:00,18:15:00
2016-01-13,29.6,17.0,0.0,07:09:00,18:16:00
2016-01-14,29.6,16.7,0.0,07:09:00,18:16:00
2016-01-15,28.5,14.6,0.0,07:09:00,18:17:00
2016-01-16,28.1,16.7,0.0,07:09:00,18:18:00
2016-01-17,27.4,14.4,0.0,07:09:00,18:18:00
2016-01-18,27.3,14.7,0.0,07:09:00,18:19:00
2016-01-19,27.0,13.7,0.0,07:09:00,18:20:00
2016-01-20,27.3,14.3,0.0,07:09:00,18:20:00
2016-01-21,27.4,12.6,0.0,07:09:00,18:21:00
2016-01-22,28.5,14.0,0.0,07:09:00,18:21:00
2016-01-23,29.2,14.3,0.0,07:09:00,18:22:00
2016-01-24,30.7,16.6,0.0,07:09:00,18:23:00
2016-01-25,30.7,17.7,0.0,07:09:00,18:23:00
2016-01-26,31.8,17.3,0.0,07:09:00,18:24:00
2016-01-27,32.1,16.5,0.0,07:09:00,18:24:00
2016-01-28,32.9,18.0,0.0,07:09:00,18:25:00
2016-01-29,33.1,17.9,0.0,07:08:00,18:26:00
2016-01-30,33.4,19.6,0.0,07:08:00,18:26:00
2016-01-31,33.8,19.6,0.0,07:08:00,18:27:00
2016-02-01,33.5,20.2,0.0,07:08:00,18:27:00
2016-02-02,33.8,19.0,0.0,07:07:00,18:28:00
2016-02-03,33.3,19.5,0.0,07:07:00,18:28:00
2016-02-04,32.5,17.9,0.0,07:07:00,18:29:00
2016-02-05,33.1,16.6,0.0,07:06:00,18:29:00
2016-02-06,30.5,14.8,0.0,07:06:00,18:30:00
2016-02-07,29.9,14.8,0.0,07:06:00,18:30:00
2016-02-08,31.9,16.3,0.0,07:05:00,18:31:00
2016-02-09,33.1,18.7,0.0,07:05:00,18:31:00
2016-02-10,31.2,18.5,0.0,07:04:00,18:32:00
2016-02-11,30.2,17.2,0.0,07:04:00,18:32:00
2016-02-12,29.2,14.8,0.0,07:04:00,18:33:00
2016-02-13,30.7,14.0,0.0,07:03:00,18:33:00
2016-02-14,32.1,17.1,0.0,07:03:00,18:34:00
2016-02-15,32.6,19.4,0.0,07:02:00,18:34:00
2016-02-16,34.3,19.8,0.0,07:01:00,18:35:00
2016-02-17,34.3,20.6,0.0,07:01:00,18:35:00
2016-02-18,34.7,17.8,0.0,07:00:00,18:35:00
2016-02-19,34.3,21.1,0.0,07:00:00,18:36:00
2016-02-20,34.7,21.4,0.0,06:59:00,18:36:00
2016-02-21,35.3,22.4,0.2,06:59:00,18:37:00
2016-02-22,35.6,21.9,0.0,06:58:00,18:37:00
2016-02-23,36.4,21.5,0.0,06:57:00,18:37:00
2016-02-24,32.9,18.8,0.0,06:57:00,18:38:00
2016-02-25,33.1,16.7,0.0,06:56:00,18:38:00
2016-02-26,34.3,18.1,0.0,06:56:00,18:39:00
2016-02-27,35.3,21.2,0.0,06:55:00,18:39:00
2016-02-28,35.5,22.5,0.1,06:54:00,18:39:00
2016-02-29,34.6,23.2,2.5,06:53:00,18:40:00
2016-03-01,32.9,22.5,2.6,06:53:00,18:40:00
2016-03-02,32.8,20.6,3.1,06:52:00,18:40:00
2016-03-03,32.7,20.4,1.2,06:51:00,18:41:00
2016-03-04,32.1,22.1,1.0,06:51:00,18:41:00
2016-03-05,32.9,20.7,0.0,06:50:00,18:41:00
2016-03-06,33.5,21.0,0.0,06:49:00,18:41:00
2016-03-07,34.3,20.2,0.0,06:48:00,18:42:00
2016-03-08,35.1,18.5,0.0,06:47:00,18:42:00
2016-03-09,34.9,20.4,0.0,06:47:00,18:42:00
2016-03-10,36.1,21.3,0.0,06:46:00,18:42:00
2016-03-11,36.7,22.6,0.0,06:45:00,18:43:00
2016-03-12,35.2,20.6,0.0,06:44:00,18:43:00
2016-03-13,32.4,20.1,0.0,06:44:00,18:43:00
2016-03-14,32.5,16.3,0.0,06:43:00,18:44:00
2016-03-15,34.4,18.8,0.0,06:42:00,18:44:00
2016-03-16,34.1,18.4,0.0,06:41:00,18:44:00
2016-03-17,35.5,19.3,0.0,06:40:00,18:44:00
